1 0 1.14358e-31
0.9 0 1.61321e-31
1 0.1 0.228716
0.866667 0.0666667 0.101931
0.8 0 1.28905e-31
0.933333 0.133333 0.23542
1 0.2 0.380371
0.824245 0.153276 0.196612
0.758115 0.0871456 0.0976839
0.7 0 9.80804e-32
0.782541 0.238494 0.258661
0.890375 0.219406 0.311306
1 0.3 0.480663
0.676336 0.257295 0.196964
0.716914 0.172867 0.163024
0.645516 0.109016 0.0886744
0.6 0 7.29176e-32
0.742705 0.323664 0.308961
0.827133 0.315899 0.357063
0.890984 0.354484 0.429469
1 0.4 0.546117
0.592705 0.214683 0.12085
0.572758 0.105288 0.0712435
0.5 0 6.32821e-32
0.5 0.10156 0.0630268
0.785317 0.407295 0.409528
1 0.5 0.568928
0.89844 0.45078 0.480121
1 0.6 0.546068
0.4 0 7.29596e-32
0.5 0.2 0.0935971
0.427242 0.105288 0.0712262
0.8 0.5 0.450251
0.89844 0.54922 0.480048
1 0.7 0.481022
0.890984 0.645516 0.429019
0.2 0 1.28981e-31
0.3 0 9.79954e-32
0.354484 0.109016 0.0888222
0.1 0 1.61781e-31
0 0 1.14144e-31
0.407295 0.214683 0.120307
0.785317 0.592705 0.409829
1 0.8 0.379608
0.912854 0.758115 0.350686
0.827133 0.684101 0.358158
0.133333 0.0666667 0.102312
0.241885 0.0871456 0.097449
0.315899 0.172867 0.147344
0.0666667 0.133333 0.234857
0 0.1 0.228287
0.323664 0.257295 0.198092
0.742705 0.676336 0.309557
1 0.9 0.227997
0.933333 0.866667 0.23521
0.846724 0.824245 0.23473
0.761506 0.782541 0.225589
0.152581 0.175396 0.233541
0.238494 0.217459 0.227331
0.0871456 0.241885 0.350299
0 0.2 0.379454
0.257295 0.323664 0.310438
0.676336 0.742705 0.197001
1 1 1.13998e-31
0.866667 0.933333 0.101386
0.9 1 1.60514e-31
0.780594 0.890375 0.128729
0.684101 0.827133 0.146556
0.172867 0.283086 0.330483
0.0980805 0.322795 0.412883
0 0.3 0.481566
0.214683 0.407295 0.409091
0.592705 0.785317 0.119487
0.8 1 1.31769e-31
0.691985 0.912854 0.0815721
0.7 1 9.38525e-32
0.596296 0.890984 0.076938
0.109016 0.403704 0.457914
0 0.4 0.546702
0.2 0.5 0.450397
0.5 0.8 0.0940473
0.6 1 7.39713e-32
0.5 0.89844 0.0632825
0.10156 0.5 0.48717
0 0.5 0.569049
0.214683 0.592705 0.410127
0.109016 0.596296 0.457456
0.427242 0.894712 0.0712802
0.407295 0.785317 0.120434
0.5 1 6.28995e-32
0.323664 0.742705 0.199037
0.257295 0.676336 0.310208
0 0.6 0.546566
0.0871456 0.691985 0.411662
0.172867 0.684101 0.358553
0.315899 0.827133 0.146918
0.4 1 7.29157e-32
0.354484 0.890984 0.088608
0.217459 0.761506 0.259413
0 0.7 0.481849
0.229672 0.83718 0.179649
0.109625 0.780594 0.310486
0.241885 0.912854 0.0965349
0.3 1 9.73349e-32
0 0.8 0.379647
0.0666667 0.866667 0.233466
0.133333 0.933333 0.103545
0.2 1 1.29126e-31
0 0.9 0.227424
0.1 1 1.63329e-31
0 1 1.13712e-31
