0.0589474 0.924737 -0.0948222
0.049 0.909 -0.118294
0.042 0.902 -0.130769
0.0288889 0.898889 -0.14432
0.0133333 0.884444 -0.173035
0.0221053 0.890526 -0.158881
0.014 0.874 -0.182867
0.007 0.867 -0.196245
0 0.86 -0.209693
0.06 0.914286 -0.105548
0.0830769 0.993077 -0.00778943
0.0866667 0.985333 -0.016242
0.09 1 -1.07972e-32
0.0663158 0.931579 -0.0832427
0.089375 0.9775 -0.0244703
0.0825 0.9725 -0.0312248
0.075625 0.965625 -0.0407095
0.0733333 0.949444 -0.0600153
0.0776471 0.957647 -0.049291
0.0722222 0.942222 -0.0686261
0.0714286 0.921429 -0.0915254
0.0571429 0.907143 -0.114885
0.05 0.9 -0.127098
0.04 0.892857 -0.141816
0.0357143 0.885714 -0.152438
0.0266667 0.878571 -0.16707
0.0214286 0.871429 -0.178637
0 0.85 -0.21876
0.0142857 0.864286 -0.191905
0.00666667 0.857143 -0.205758
0.0626087 0.902609 -0.116066
0.0681818 0.912727 -0.102393
0.0928571 0.992857 -0.00757232
0.09625 0.98625 -0.0143024
0.0988235 0.978824 -0.0217083
0.1 1 -1.01538e-32
0.0733333 0.928571 -0.0830285
0.077 0.937 -0.0722884
0.0933333 0.971111 -0.0306266
0.0866667 0.963889 -0.0397991
0.0866667 0.956667 -0.0476084
0.0810526 0.945263 -0.0617575
0.0782143 0.918214 -0.0913302
0.0765217 0.911304 -0.0991843
0.0556522 0.895652 -0.127651
0.0477273 0.890909 -0.138019
0.0417391 0.881739 -0.151623
0.0340909 0.876364 -0.162991
0.0278261 0.867826 -0.176436
0.0208696 0.86087 -0.189059
0 0.84 -0.227478
0.00681818 0.847273 -0.214455
0.0136364 0.854545 -0.201476
0.06375 0.89375 -0.124142
0.0708333 0.900833 -0.112804
0.0788618 0.902922 -0.106124
0.101111 0.971111 -0.0291741
0.103125 0.9925 -0.00746707
0.105882 0.985882 -0.0138423
0.108333 0.978333 -0.0209634
0.11 1 -9.55015e-33
0.0818182 0.927273 -0.0803847
0.0857143 0.935714 -0.0700027
0.0928571 0.942857 -0.0600258
0.0957895 0.958947 -0.0427277
0.0933333 0.95 -0.0525774
0.0904348 0.930435 -0.0734324
0.085 0.915 -0.0911613
0.0868904 0.90501 -0.0997912
0.0566667 0.886667 -0.1358
0.0495833 0.879583 -0.147744
0.0425 0.8725 -0.15989
0.0354167 0.865417 -0.172261
0.0283333 0.858333 -0.184767
0 0.83 -0.235874
0.0317979 0.848928 -0.190131
0.02125 0.85125 -0.197407
0.00708333 0.837083 -0.222982
0.0141667 0.844167 -0.210155
0.0726951 0.890995 -0.121133
0.0662557 0.884556 -0.131298
0.0807379 0.893008 -0.114436
0.0887807 0.895021 -0.108042
0.105 0.965 -0.0345339
0.112 0.972 -0.0265304
0.113333 0.992778 -0.00676119
0.115556 0.985556 -0.0133766
0.119 0.979 -0.0190947
0.12 1 -9.00995e-33
0.107143 0.957143 -0.0417038
0.0920833 0.922083 -0.0809269
0.0973913 0.937391 -0.063856
0.102273 0.949091 -0.0508404
0.0991667 0.929167 -0.0711706
0.0949897 0.91311 -0.0881698
0.09688 0.90312 -0.096473
0.0987704 0.89313 -0.104424
0 0.82 -0.243983
0.0595016 0.876632 -0.143324
0.0525166 0.869647 -0.154854
0.0442553 0.863224 -0.167084
0.0386451 0.855775 -0.178321
0.0418736 0.846134 -0.184058
0.00913123 0.826261 -0.229975
0.0328026 0.84028 -0.196701
0.0250687 0.842199 -0.201861
0.0185757 0.835706 -0.213258
0.0772902 0.88155 -0.126983
0.0687613 0.875361 -0.138112
0.0906711 0.885031 -0.115923
0.0855949 0.87847 -0.124689
0.0990409 0.881521 -0.114334
0 0.81 -0.251806
0.114286 0.964286 -0.0333967
0.121429 0.971429 -0.0256489
0.122778 0.992778 -0.00639543
0.126667 0.985714 -0.0124161
0.128571 0.978571 -0.0184609
0.13 1 -8.50375e-33
0.111304 0.951304 -0.0462153
0.118261 0.958261 -0.0381506
0.102004 0.920206 -0.0784578
0.10625 0.93625 -0.0618892
0.113333 0.943333 -0.0530538
0.108665 0.928135 -0.0685538
0.104979 0.911219 -0.0853857
0.10552 0.888 -0.105403
0.109367 0.900757 -0.0926243
0.111281 0.87792 -0.110827
0.00921103 0.816246 -0.237902
0.0603074 0.867427 -0.151147
0.0531671 0.860645 -0.162488
0.0460107 0.853948 -0.173941
0.0493123 0.84392 -0.17993
0.0405364 0.838361 -0.191731
0.0182625 0.822522 -0.224361
0.0288875 0.833147 -0.20605
0.023575 0.827835 -0.215172
0.071267 0.866167 -0.144601
0.0805187 0.871909 -0.133537
0.0881543 0.868654 -0.131586
0.0925615 0.875041 -0.123519
0.102866 0.871486 -0.120611
0.110227 0.868947 -0.118619
0 0.8 -0.259356
0.00921103 0.806574 -0.245366
0.125217 0.965217 -0.0305848
0.132174 0.972174 -0.0235033
0.132632 0.993158 -0.00573297
0.136364 0.985455 -0.0119792
0.14 1 -8.03504e-33
0.120417 0.950417 -0.0447396
0.1275 0.9575 -0.0369127
0.111924 0.918329 -0.0761311
0.11599 0.934407 -0.0603454
0.123368 0.940498 -0.0527253
0.118163 0.927103 -0.0660877
0.114969 0.909329 -0.0827594
0.118479 0.900959 -0.0883605
0.119695 0.884355 -0.1014
0.117994 0.893345 -0.0948815
0.120844 0.868418 -0.113432
0.12027 0.876387 -0.107482
0.0184221 0.812493 -0.232091
0.0621277 0.857808 -0.1583
0.0583833 0.849773 -0.167948
0.056751 0.841706 -0.175956
0.0495214 0.835396 -0.186825
0.042243 0.829343 -0.197695
0.0273937 0.818784 -0.218979
0.0327062 0.824096 -0.210066
0.0737726 0.856973 -0.150788
0.0837471 0.862267 -0.139726
0.0944518 0.865052 -0.130771
0.103284 0.862004 -0.128065
0.115915 0.861896 -0.121073
0.121602 0.854846 -0.123388
0.129376 0.857843 -0.117054
0 0.79 -0.266655
0.00909637 0.79632 -0.25312
0.0184221 0.803148 -0.23919
0.134583 0.964583 -0.0295791
0.141667 0.971667 -0.0227593
0.142857 0.992857 -0.00564367
0.146087 0.986087 -0.0108258
0.14875 0.97875 -0.0163776
0.15 1 -7.60275e-33
0.129886 0.948625 -0.0440309
0.136776 0.955745 -0.0365571
0.120418 0.914778 -0.0759132
0.12573 0.932564 -0.0588939
0.133404 0.937663 -0.0523599
0.127157 0.921764 -0.0675358
0.124959 0.907439 -0.0802787
0.127945 0.879974 -0.100966
0.126471 0.899447 -0.0861877
0.131053 0.889773 -0.0919292
0.131462 0.86789 -0.108514
0.136196 0.875594 -0.100491
0.139393 0.860164 -0.110338
0.0273937 0.809735 -0.225989
0.0680064 0.846526 -0.163586
0.0762783 0.847778 -0.156717
0.0637961 0.839099 -0.172764
0.0585429 0.832237 -0.182276
0.0512767 0.826119 -0.192871
0.0439496 0.820324 -0.203432
0.0365249 0.815045 -0.213857
0.0963422 0.855062 -0.137749
0.0869756 0.852625 -0.145603
0.105501 0.851483 -0.135057
0.11466 0.847904 -0.132489
0.12729 0.847796 -0.125527
0.136707 0.852967 -0.116861
0 0.78 -0.273708
0.00909637 0.786658 -0.260081
0.0186069 0.793124 -0.246394
0.0270101 0.799037 -0.234345
0.143602 0.962877 -0.0295408
0.152489 0.969619 -0.0230226
0.153043 0.992609 -0.00552481
0.157801 0.974931 -0.0184403
0.155833 0.985833 -0.0104661
0.16 1 -7.20675e-33
0.139355 0.946833 -0.0433184
0.146052 0.953989 -0.036184
0.130723 0.913368 -0.0732127
0.13547 0.930721 -0.0574825
0.142192 0.937872 -0.0498525
0.136487 0.919297 -0.0664017
0.134948 0.905548 -0.0779115
0.139935 0.887509 -0.0898398
0.136524 0.897223 -0.0838172
0.142506 0.88042 -0.0940698
0.142079 0.867362 -0.103834
0.146124 0.858138 -0.108548
0.143484 0.850721 -0.115054
0.0820037 0.841804 -0.157606
0.0368441 0.804986 -0.221211
0.0708413 0.836491 -0.16967
0.0661096 0.829346 -0.178809
0.0603348 0.822767 -0.188341
0.053032 0.816843 -0.198679
0.0456561 0.811306 -0.208948
0.0982325 0.845072 -0.144457
0.090204 0.842984 -0.151205
0.10752 0.840104 -0.142555
0.11601 0.840769 -0.137029
0.124899 0.838617 -0.133529
0.140844 0.843304 -0.121605
0.132978 0.840746 -0.127557
0.149627 0.841367 -0.11848
0 0.77 -0.280525
0.00941004 0.776893 -0.266587
0.0181927 0.783316 -0.253759
0.0279104 0.789686 -0.240298
0.0360134 0.795382 -0.228996
0.153866 0.958126 -0.0315778
0.161639 0.959464 -0.0293373
0.166853 0.971113 -0.0202525
0.162917 0.992917 -0.00502685
0.164294 0.981424 -0.0131339
0.17 1 -6.83562e-33
0.148817 0.885246 -0.0878516
0.148825 0.945041 -0.0426258
0.156931 0.948321 -0.0384196
0.140382 0.911189 -0.0714856
0.14521 0.928878 -0.0561267
0.153474 0.931994 -0.0514909
0.145817 0.916829 -0.0652864
0.144938 0.903658 -0.0756429
0.148193 0.894052 -0.081621
0.150757 0.876039 -0.0936899
0.152697 0.866833 -0.0993846
0.153669 0.856884 -0.105869
0.156576 0.848421 -0.110291
0.134181 0.832973 -0.13238
0.0919941 0.833524 -0.157355
0.0838654 0.831965 -0.164024
0.0460552 0.801232 -0.216121
0.0736763 0.826456 -0.175476
0.0671832 0.819963 -0.185256
0.0608588 0.813639 -0.1949
0.0547874 0.807567 -0.204258
0.100123 0.835083 -0.150913
0.109033 0.832112 -0.147565
0.126096 0.830168 -0.138887
0.117942 0.829142 -0.144362
0.0938702 0.82361 -0.163553
0.158516 0.839215 -0.115538
0.142677 0.834313 -0.126888
0.151296 0.833588 -0.122889
0 0.76 -0.287116
0.00920379 0.766985 -0.273468
0.0188201 0.773786 -0.259735
0.0272891 0.779974 -0.247678
0.0363855 0.785279 -0.235857
0.0450168 0.791728 -0.223863
0.172165 0.976425 -0.0160428
0.16419 0.952362 -0.0340911
0.170657 0.957757 -0.0292026
0.174133 0.965523 -0.0233132
0.173739 0.990869 -0.00609829
0.177478 0.981738 -0.0120503
0.18 1 -6.46698e-33
0.156841 0.884219 -0.0853796
0.163509 0.929159 -0.0509859
0.160164 0.938683 -0.044868
0.166741 0.945261 -0.038709
0.151605 0.91082 -0.0679245
0.156157 0.922977 -0.0574971
0.159896 0.89248 -0.0783418
0.154928 0.901767 -0.0734584
0.160412 0.873761 -0.0912467
0.16224 0.864426 -0.0968611
0.161214 0.85563 -0.103284
0.169278 0.860207 -0.096684
0.165896 0.845755 -0.107716
0.135384 0.8252 -0.137078
0.0857271 0.822127 -0.170194
0.0552662 0.797479 -0.211245
0.0765112 0.816421 -0.181007
0.0701165 0.810026 -0.190483
0.0639186 0.803828 -0.199772
0.102013 0.825093 -0.157133
0.112678 0.823878 -0.151306
0.123342 0.822662 -0.145743
0.0952808 0.816156 -0.168055
0.167724 0.83642 -0.112945
0.160455 0.830009 -0.120645
0.153187 0.823598 -0.128564
0.144672 0.820231 -0.135337
0 0.75 -0.293486
0.00932736 0.756967 -0.279883
0.0186547 0.763209 -0.26693
0.0282301 0.770678 -0.253139
0.0363855 0.776632 -0.241828
0.0454819 0.781598 -0.230554
0.0552662 0.789443 -0.216959
0 0.74 -0.299636
0.181216 0.972606 -0.0177907
0.173881 0.948723 -0.0349298
0.179676 0.95605 -0.0289888
0.184955 0.963475 -0.0233644
0.183754 0.990789 -0.00583873
0.187507 0.981578 -0.0115155
0.19 1 -6.12884e-33
0.164864 0.883192 -0.0829638
0.177233 0.939665 -0.0404667
0.165656 0.921945 -0.0555593
0.171051 0.932411 -0.0468333
0.170067 0.893147 -0.0742401
0.164477 0.911894 -0.0630247
0.167642 0.902601 -0.0685505
0.169832 0.873904 -0.0873309
0.177343 0.864783 -0.0903373
0.172832 0.850542 -0.101461
0.179769 0.855328 -0.0954022
0.176389 0.835218 -0.109634
0.174992 0.84283 -0.105444
0.177786 0.827606 -0.113756
0.128743 0.816182 -0.147053
0.137652 0.813212 -0.14393
0.0875888 0.812289 -0.176139
0.0644772 0.793725 -0.206579
0.0793461 0.806386 -0.186293
0.0730498 0.80009 -0.195471
0.103904 0.815103 -0.163124
0.115153 0.814473 -0.156423
0.121723 0.809163 -0.156055
0.0966914 0.808701 -0.17244
0.166737 0.822073 -0.122614
0.178799 0.819234 -0.118475
0.160254 0.81467 -0.130667
0.153771 0.807267 -0.138894
0.145711 0.81024 -0.141357
0.00932736 0.74733 -0.28596
0.0186547 0.753934 -0.272903
0.0279821 0.759814 -0.26051
0.0368152 0.766541 -0.248201
0.0454819 0.77329 -0.236203
0.0545782 0.777918 -0.225468
0.0644772 0.786017 -0.211945
0.00927458 0.737021 -0.292288
0 0.73 -0.305576
0.191261 0.972367 -0.0170272
0.182791 0.948441 -0.0335467
0.188694 0.954344 -0.0287567
0.193686 0.963475 -0.0223204
0.193654 0.990997 -0.00541005
0.196852 0.981578 -0.010955
0.2 1 -5.81235e-33
0.172492 0.883692 -0.0797503
0.179129 0.878449 -0.0807638
0.186702 0.937873 -0.0397365
0.180671 0.930591 -0.0458203
0.181267 0.892466 -0.0708625
0.175154 0.920914 -0.0537146
0.177086 0.900166 -0.0671457
0.173807 0.909427 -0.061929
0.182959 0.870398 -0.0845044
0.186788 0.862348 -0.088104
0.18953 0.855651 -0.0911745
0.184609 0.849137 -0.0972515
0.183618 0.835276 -0.106306
0.19528 0.850615 -0.091921
0.185939 0.825391 -0.111312
0.186952 0.81702 -0.115923
0.130633 0.806193 -0.152701
0.13896 0.803029 -0.149919
0.0888066 0.801806 -0.182773
0.0730498 0.792627 -0.200743
0.082181 0.796351 -0.191355
0.123614 0.799173 -0.161635
0.105794 0.805114 -0.168909
0.114704 0.802144 -0.165215
0.0980949 0.801285 -0.176699
0.169704 0.813389 -0.126612
0.179811 0.810862 -0.123127
0.160293 0.804597 -0.137049
0.186107 0.802987 -0.12477
0.192243 0.798239 -0.124573
0.147287 0.799865 -0.147218
0.0186547 0.744659 -0.278689
0.0279821 0.750901 -0.266176
0.0720268 0.780765 -0.209662
0.0368152 0.757942 -0.253787
0.046019 0.763177 -0.242422
0.0545782 0.769948 -0.230794
0.0651242 0.775935 -0.218295
0.0185492 0.734041 -0.285189
0.00943905 0.726983 -0.298026
0 0.72 -0.311304
0.200963 0.97299 -0.0157991
0.192433 0.945213 -0.0339583
0.197108 0.954344 -0.0275278
0.203705 0.963156 -0.0213697
0.196172 0.936081 -0.0389835
0.203438 0.990697 -0.0053024
0.207361 0.981807 -0.0102262
0.21 1 -5.50092e-33
0.185447 0.884767 -0.0744084
0.191382 0.878822 -0.0760877
0.183579 0.923489 -0.0498441
0.190291 0.928771 -0.0448351
0.186531 0.897731 -0.0657566
0.183358 0.915224 -0.055326
0.183137 0.906959 -0.0607934
0.193807 0.869367 -0.0810731
0.199154 0.859086 -0.0852944
0.189449 0.842945 -0.0990095
0.19177 0.833061 -0.104012
0.202624 0.846876 -0.0911675
0.194092 0.823177 -0.108904
0.197732 0.809407 -0.115351
0.200759 0.7971 -0.121082
0.209274 0.795961 -0.117655
0.211064 0.786784 -0.12201
0.132209 0.795818 -0.158622
0.140804 0.792462 -0.155696
0.0913123 0.792612 -0.187389
0.0828993 0.786218 -0.197802
0.127212 0.790362 -0.165226
0.116594 0.792154 -0.170714
0.107684 0.795124 -0.17451
0.0994983 0.793868 -0.18085
0.179866 0.795705 -0.132319
0.172671 0.804705 -0.130504
0.16553 0.798547 -0.138059
0.15839 0.79239 -0.145769
0.203718 0.787906 -0.124956
0.187534 0.792375 -0.130401
0.195203 0.789045 -0.128512
0.151249 0.786233 -0.153626
0.0284073 0.740822 -0.271993
0.0373095 0.747868 -0.259695
0.0810302 0.777111 -0.205301
0.0744277 0.772497 -0.213328
0.0466368 0.753023 -0.248374
0.0564602 0.761357 -0.234846
0.0636746 0.766606 -0.225602
0.0278237 0.731062 -0.278336
0.0192626 0.724593 -0.290013
0.00943905 0.717373 -0.30347
0 0.71 -0.316819
0.19991 0.92695 -0.0438305
0.210314 0.97209 -0.015544
0.20053 0.945213 -0.0325802
0.207131 0.953945 -0.0263619
0.213751 0.962786 -0.0204704
0.206275 0.935523 -0.0373625
0.213342 0.990904 -0.00491418
0.216684 0.981807 -0.00971845
0.22 1 -5.21232e-33
0.194886 0.894206 -0.065358
0.194527 0.885926 -0.0706151
0.200827 0.876386 -0.0742979
0.194151 0.918851 -0.0501919
0.192467 0.904492 -0.0596704
0.201797 0.902024 -0.0585168
0.205638 0.866489 -0.0784824
0.207287 0.854951 -0.0846052
0.20026 0.837531 -0.0976754
0.1983 0.828948 -0.103584
0.209968 0.843138 -0.0903888
0.20487 0.816545 -0.107901
0.20483 0.824834 -0.103122
0.211284 0.805467 -0.111299
0.217534 0.793809 -0.114959
0.21841 0.785662 -0.119096
0.211027 0.779667 -0.126065
0.223583 0.779035 -0.120284
0.1428 0.781588 -0.16144
0.134321 0.78506 -0.164301
0.100444 0.782362 -0.187926
0.0921103 0.782464 -0.193678
0.122216 0.784905 -0.171883
0.109575 0.785134 -0.179919
0.163784 0.786621 -0.146381
0.176316 0.787991 -0.138814
0.170923 0.793269 -0.138452
0.156644 0.779973 -0.154449
0.198162 0.779851 -0.132374
0.188059 0.785195 -0.134398
0.180915 0.781346 -0.140391
0.14885 0.774082 -0.162558
0.0900335 0.773456 -0.20111
0.0378764 0.737763 -0.265341
0.0466368 0.744835 -0.25345
0.0818673 0.766877 -0.211364
0.072771 0.763264 -0.220612
0.0552227 0.751912 -0.241849
0.0658703 0.75825 -0.229224
0.0378764 0.729267 -0.270352
0.0288939 0.721889 -0.282636
0.0188781 0.714746 -0.295902
0.00943905 0.707763 -0.308722
0 0.7 -0.322123
0.203649 0.917819 -0.0485046
0.210029 0.926312 -0.0420356
0.220026 0.972711 -0.0144223
0.211926 0.94598 -0.0302727
0.218402 0.954518 -0.0245368
0.223368 0.963615 -0.019009
0.213983 0.935523 -0.0359237
0.223365 0.990796 -0.00470764
0.226214 0.98118 -0.0095539
0.23 1 -4.93186e-33
0.204876 0.892316 -0.0634395
0.207846 0.883406 -0.0677851
0.211336 0.874883 -0.0716003
0.202723 0.909921 -0.0535003
0.211127 0.899556 -0.0573639
0.2142 0.865336 -0.0760835
0.215421 0.850816 -0.0838832
0.214649 0.817237 -0.103133
0.211071 0.832117 -0.0962468
0.217312 0.839399 -0.0895694
0.212009 0.823684 -0.100644
0.220386 0.81207 -0.103483
0.22309 0.801863 -0.107907
0.225793 0.791656 -0.112275
0.231211 0.773276 -0.119767
0.231941 0.781146 -0.115121
0.238809 0.770165 -0.117773
0.231169 0.764586 -0.124578
0.239124 0.762108 -0.122002
0.217493 0.771383 -0.127552
0.203644 0.773672 -0.133181
0.223214 0.767064 -0.127133
0.127837 0.777657 -0.173017
0.136968 0.773918 -0.169742
0.110054 0.77701 -0.184905
0.101321 0.772312 -0.19388
0.118706 0.775519 -0.180188
0.169178 0.780853 -0.146955
0.162039 0.773714 -0.155239
0.192606 0.771796 -0.139929
0.185515 0.7747 -0.141912
0.175736 0.775853 -0.146434
0.154901 0.766576 -0.163655
0.146036 0.765278 -0.169637
0.0909637 0.763197 -0.207033
0.0473455 0.734704 -0.258943
0.0559642 0.741802 -0.24745
0.0818673 0.759922 -0.215807
0.0752803 0.755142 -0.223813
0.0652916 0.746232 -0.237163
0.0473455 0.726584 -0.263673
0.0385252 0.719186 -0.275527
0.0283171 0.712119 -0.288594
0.019254 0.704683 -0.300988
0.00962702 0.697748 -0.313806
0 0.69 -0.327214
0.210794 0.917819 -0.0468017
0.219235 0.927973 -0.0391782
0.230094 0.972389 -0.0138247
0.220627 0.944179 -0.0299263
0.22671 0.954518 -0.023475
0.232429 0.96236 -0.0187491
0.225762 0.936325 -0.0333749
0.233015 0.990796 -0.00446028
0.236029 0.981592 -0.00885164
0.24 1 -4.66385e-33
0.214866 0.890425 -0.0615497
0.218604 0.881294 -0.0655882
0.219619 0.873523 -0.0696219
0.214216 0.908688 -0.0512566
0.221289 0.898679 -0.0550719
0.221742 0.858139 -0.0774406
0.249981 0.754207 -0.120912
0.223554 0.846681 -0.0830958
0.222117 0.823569 -0.0963861
0.226286 0.837961 -0.0868066
0.219147 0.830822 -0.0936096
0.229593 0.814215 -0.0983001
0.248247 0.761648 -0.117747
0.231119 0.80703 -0.101505
0.229426 0.798101 -0.107078
0.235763 0.794338 -0.106221
0.238485 0.78769 -0.108519
0.239208 0.779488 -0.112557
0.246514 0.769088 -0.114617
0.246556 0.777778 -0.10999
0.254818 0.747799 -0.121947
0.258448 0.738935 -0.124956
0.241926 0.748651 -0.128021
0.227881 0.755667 -0.13119
0.234903 0.752159 -0.129615
0.211403 0.763731 -0.134948
0.19896 0.763938 -0.141201
0.21691 0.756074 -0.136507
0.128954 0.76745 -0.178738
0.138166 0.763696 -0.175347
0.110532 0.768886 -0.189785
0.10006 0.759517 -0.202879
0.119743 0.76546 -0.185875
0.162902 0.766175 -0.159322
0.170556 0.770361 -0.152545
0.18705 0.763742 -0.14756
0.179072 0.767008 -0.149903
0.155511 0.759252 -0.167722
0.14718 0.755255 -0.175031
0.0889582 0.756429 -0.212746
0.096049 0.752935 -0.209794
0.0559642 0.733977 -0.252125
0.0652916 0.738769 -0.241677
0.0828341 0.749718 -0.221434
0.0746189 0.742836 -0.231895
0.0556475 0.722123 -0.259226
0.0471952 0.714913 -0.27038
0.0377562 0.709492 -0.281546
0.0288811 0.702025 -0.293485
0.0188959 0.694819 -0.306449
0.00966628 0.687367 -0.319001
0 0.68 -0.332092
0.220835 0.917101 -0.0449157
0.227503 0.925572 -0.0388512
0.240186 0.972018 -0.0132548
0.230052 0.945422 -0.0278384
0.235536 0.95295 -0.0231923
0.243582 0.962691 -0.017483
0.233394 0.936325 -0.0320616
0.243033 0.990673 -0.00427494
0.246066 0.981345 -0.00848346
0.25 1 -4.40807e-33
0.225043 0.889468 -0.0591078
0.227902 0.872163 -0.0676477
0.228796 0.880257 -0.0629994
0.230198 0.900963 -0.0514559
0.224261 0.90789 -0.049192
0.269325 0.7394 -0.119025
0.263176 0.749911 -0.116555
0.229795 0.853964 -0.0768312
0.231324 0.863032 -0.071448
0.258036 0.759763 -0.113916
0.233424 0.845099 -0.08024
0.240327 0.809175 -0.0963507
0.234706 0.822452 -0.0917335
0.237054 0.836235 -0.0835393
0.230612 0.828543 -0.0901634
0.238801 0.816361 -0.0932376
0.25815 0.768076 -0.109508
0.241853 0.80199 -0.0994402
0.245029 0.794233 -0.102076
0.249738 0.784663 -0.104896
0.253904 0.776068 -0.107397
0.276512 0.722256 -0.12466
0.274021 0.729058 -0.12219
0.2653 0.73121 -0.125664
0.250089 0.736824 -0.130459
0.255429 0.732177 -0.130319
0.240963 0.738713 -0.134094
0.233871 0.743095 -0.13524
0.222416 0.748418 -0.138059
0.205313 0.756079 -0.142454
0.193137 0.756085 -0.148812
0.212499 0.749051 -0.142784
0.13505 0.755184 -0.182461
0.126047 0.758839 -0.185886
0.109156 0.749896 -0.202508
0.111642 0.758746 -0.195396
0.126698 0.751026 -0.190239
0.190359 0.74867 -0.154617
0.163765 0.758635 -0.163361
0.17263 0.759316 -0.157987
0.181494 0.755687 -0.155277
0.156122 0.751929 -0.171752
0.15067 0.746588 -0.178139
0.141783 0.750037 -0.181426
0.10351 0.745821 -0.208882
0.0920379 0.746354 -0.216699
0.0652916 0.731307 -0.246081
0.0746189 0.735736 -0.236136
0.0839463 0.739441 -0.226827
0.064922 0.719144 -0.253338
0.0566343 0.711896 -0.264099
0.0471952 0.706865 -0.27476
0.0377562 0.701054 -0.286034
0.0283439 0.692228 -0.299015
0.0188959 0.685631 -0.311038
0.00966628 0.677789 -0.323622
0 0.67 -0.336751
0.230941 0.916269 -0.0431114
0.236736 0.927229 -0.0361937
0.249099 0.972018 -0.0126177
0.240188 0.944777 -0.0266984
0.246977 0.953363 -0.0216109
0.252132 0.962691 -0.0166775
0.24175 0.93413 -0.0317856
0.253059 0.990531 -0.00409966
0.256118 0.981062 -0.00814005
0.26 1 -4.16134e-33
0.233853 0.89196 -0.0552869
0.237816 0.897662 -0.0512441
0.237507 0.882956 -0.0589763
0.237966 0.871046 -0.0650365
0.244692 0.879055 -0.0588836
0.236803 0.909036 -0.0455777
0.284238 0.720997 -0.121046
0.281225 0.729861 -0.117817
0.277903 0.738725 -0.114842
0.27335 0.74759 -0.112564
0.26972 0.756454 -0.109812
0.241392 0.861834 -0.0686839
0.239977 0.85282 -0.0738283
0.266091 0.765319 -0.107063
0.243621 0.843878 -0.0771155
0.247943 0.809641 -0.0928584
0.247265 0.834936 -0.0803009
0.248008 0.818506 -0.0883293
0.244687 0.82737 -0.0851419
