111	
	  0	  0	0.1055555556	0.008178369184	  0
	0.006511702587	0.1043718652	0.008464002801	0.009012905681	  0
	0.008217123413	0.01150819051	0.106103813	0.004215033375	0.008897377606
	0.009549970986	  0	0.003761589567	0.006586957179	0.01040642727
	0.1052026439	0.006240009198	0.008429345792	  0	0.004850530145
	0.005876423656	0.1050515788	0.01007002039	0.1052026439	  0
	0.005670321479	0.008429345794	0.004897966821	0.01007002038	0.1051165985
	0.009699203209	  0	  0	0.008852479251	  0
	  0	0.005429081935	0.005876423634	0.1039972102	0.009254960525
	0.008897377564	0.008645958002	0.01151936967	0.006615230071	0.00648864131
	0.1055555555	0.003761589605	0.004084810813	0.1044444445	0.008178369278
	0.00929171707	0.008785995868	0.009422944447	0.008842410242	0.008058071589
	0.1039972101	0.004215033405	0.00376158954	  0	0.006511702595
	  0	0.01022731441	0.0081302741	0.009955497236	0.006540793148
	0.1043681688	0.005268866325	0.004457938975	  0	0.007128412133
	  0	0.009623601284	0.009682199531	0.1065448755	0.00644267609
	0.006056498724	  0	0.007452046294	0.01005356241	0.1033853175
	0.00445793902	0.009623601298	0.008429345795	0.005429081886	  0
	0.004084810843	0.003761589579	0.1066244081	0.007128412085	0.008130274142
	0.007498476197	  0	0.008852479281	0.008039669248	0.1045965215
	0.007858043902	0.01307123958	0.008591035145	  0	0.1043718651
	0.005089568539	0.01099940465	  0	0.1055555555	  0
	  0	
