0 0 1.28131e-62
0.1 0 1.28131e-32
0.2 0 2.06262e-32
0.3 0 2.53971e-32
0.4 0 2.79994e-32
0.5 0 2.88283e-32
0.6 0 2.79994e-32
0.7 0 2.53971e-32
0.8 0 2.06262e-32
0.9 0 1.28131e-32
1 0 1.28131e-62
0 0.1 1.28131e-32
0.1 0.1 0.0128131
0.2 0.1 0.0206262
0.3 0.1 0.0253971
0.4 0.1 0.0279994
0.5 0.1 0.0288283
0.6 0.1 0.0279994
0.7 0.1 0.0253971
0.8 0.1 0.0206262
0.9 0.1 0.0128131
1 0.1 1.28131e-32
0 0.2 2.06262e-32
0.1 0.2 0.0206262
0.2 0.2 0.0342946
0.3 0.2 0.0429629
0.4 0.2 0.0477723
0.5 0.2 0.0493143
0.6 0.2 0.0477723
0.7 0.2 0.0429629
0.8 0.2 0.0342946
0.9 0.2 0.0206262
1 0.2 2.06262e-32
0 0.3 2.53971e-32
0.1 0.3 0.0253971
0.2 0.3 0.0429629
0.3 0.3 0.0543877
0.4 0.3 0.0608125
0.5 0.3 0.0628844
0.6 0.3 0.0608125
0.7 0.3 0.0543877
0.8 0.3 0.0429629
0.9 0.3 0.0253971
1 0.3 2.53971e-32
0 0.4 2.79994e-32
0.1 0.4 0.0279994
0.2 0.4 0.0477723
0.3 0.4 0.0608125
0.4 0.4 0.0682054
0.5 0.4 0.0705984
0.6 0.4 0.0682054
0.7 0.4 0.0608125
0.8 0.4 0.0477723
0.9 0.4 0.0279994
1 0.4 2.79994e-32
0 0.5 2.88283e-32
0.1 0.5 0.0288283
0.2 0.5 0.0493143
0.3 0.5 0.0628844
0.4 0.5 0.0705984
0.5 0.5 0.0730984
0.6 0.5 0.0705984
0.7 0.5 0.0628844
0.8 0.5 0.0493143
0.9 0.5 0.0288283
1 0.5 2.88283e-32
0 0.6 2.79994e-32
0.1 0.6 0.0279994
0.2 0.6 0.0477723
0.3 0.6 0.0608125
0.4 0.6 0.0682054
0.5 0.6 0.0705984
0.6 0.6 0.0682054
0.7 0.6 0.0608125
0.8 0.6 0.0477723
0.9 0.6 0.0279994
1 0.6 2.79994e-32
0 0.7 2.53971e-32
0.1 0.7 0.0253971
0.2 0.7 0.0429629
0.3 0.7 0.0543877
0.4 0.7 0.0608125
0.5 0.7 0.0628844
0.6 0.7 0.0608125
0.7 0.7 0.0543877
0.8 0.7 0.0429629
0.9 0.7 0.0253971
1 0.7 2.53971e-32
0 0.8 2.06262e-32
0.1 0.8 0.0206262
0.2 0.8 0.0342946
0.3 0.8 0.0429629
0.4 0.8 0.0477723
0.5 0.8 0.0493143
0.6 0.8 0.0477723
0.7 0.8 0.0429629
0.8 0.8 0.0342946
0.9 0.8 0.0206262
1 0.8 2.06262e-32
0 0.9 1.28131e-32
0.1 0.9 0.0128131
0.2 0.9 0.0206262
0.3 0.9 0.0253971
0.4 0.9 0.0279994
0.5 0.9 0.0288283
0.6 0.9 0.0279994
0.7 0.9 0.0253971
0.8 0.9 0.0206262
0.9 0.9 0.0128131
1 0.9 1.28131e-32
0 1 1.28131e-62
0.1 1 1.28131e-32
0.2 1 2.06262e-32
0.3 1 2.53971e-32
0.4 1 2.79994e-32
0.5 1 2.88283e-32
0.6 1 2.79994e-32
0.7 1 2.53971e-32
0.8 1 2.06262e-32
0.9 1 1.28131e-32
1 1 1.28131e-62
